id,city,anchor_account_id,slot,count
36935866,北京市,349740505,2022-03-01 09:54,82
36935867,北京市,349740505,2022-03-01 09:55,88
36935868,北京市,349740505,2022-03-01 09:56,77
36935869,北京市,349740505,2022-03-01 09:57,103
36935870,北京市,349740505,2022-03-01 09:58,70
36935871,北京市,349740505,2022-03-01 09:59,88
36935872,北京市,349740505,2022-03-01 10:00,91
36935873,北京市,349740505,2022-03-01 10:01,76
36935874,北京市,349740505,2022-03-01 10:02,72
36935875,北京市,349740505,2022-03-01 10:03,77
36935876,北京市,349740505,2022-03-01 10:04,78
36935877,北京市,349740505,2022-03-01 10:05,79
36935878,北京市,349740505,2022-03-01 10:06,77
36935879,北京市,349740505,2022-03-01 10:07,84
36935880,北京市,349740505,2022-03-01 10:08,68
36935881,北京市,349740505,2022-03-01 10:09,74
36935882,北京市,349740505,2022-03-01 10:10,71
36935883,北京市,349740505,2022-03-01 10:11,57
36935884,北京市,349740505,2022-03-01 10:12,60
36935885,北京市,349740505,2022-03-01 10:13,94
36935886,北京市,349740505,2022-03-01 10:14,94
